file,case,set,label
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_26_202.jpg,26,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_176_151.jpg,176,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_269_87.jpg,269,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_238.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_318_51.jpg,318,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_259.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_270_39.jpg,270,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_176_159.jpg,176,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_361_193.jpg,361,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_54_198.jpg,54,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_188_143.jpg,188,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_352_91.jpg,352,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_357_120.jpg,357,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_320_22.jpg,320,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_191_264.jpg,191,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_372_1.jpg,372,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_267.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_255_65.jpg,255,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_51_161.jpg,51,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_383_46.jpg,383,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_0_134.jpg,0,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_69.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_165_153.jpg,165,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_65_179.jpg,65,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_320_9.jpg,320,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_109.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_176_78.jpg,176,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_54_371.jpg,54,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_235_43.jpg,235,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_188_147.jpg,188,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_162_95.jpg,162,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_204_133.jpg,204,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_61_50.jpg,61,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_185_112.jpg,185,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_300_5.jpg,300,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_204_117.jpg,204,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_83_145.jpg,83,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_338_158.jpg,338,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_248_60.jpg,248,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_338.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_270_29.jpg,270,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_352_191.jpg,352,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_338_80.jpg,338,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_191_9.jpg,191,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_383_27.jpg,383,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_97_79.jpg,97,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_286_167.jpg,286,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_352_10.jpg,352,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_32_142.jpg,32,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_282_62.jpg,282,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_82_111.jpg,82,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_170_116.jpg,170,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_241.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_30_83.jpg,30,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_361_25.jpg,361,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_338_133.jpg,338,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_30_97.jpg,30,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_65_25.jpg,65,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_21_100.jpg,21,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_300_239.jpg,300,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_82_24.jpg,82,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_270_98.jpg,270,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_82_73.jpg,82,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_82_75.jpg,82,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_106_118.jpg,106,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_54_251.jpg,54,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_125_135.jpg,125,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_320_157.jpg,320,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_357_78.jpg,357,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_65_120.jpg,65,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_188_21.jpg,188,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_185_84.jpg,185,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_223_154.jpg,223,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_132_101.jpg,132,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_170_167.jpg,170,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_21_97.jpg,21,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_223_156.jpg,223,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_380_7.jpg,380,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_357_140.jpg,357,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_320_112.jpg,320,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_0_211.jpg,0,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_300_280.jpg,300,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_188.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_45.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_191_271.jpg,191,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_83_84.jpg,83,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_116_57.jpg,116,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_163.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_53_148.jpg,53,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_92_170.jpg,92,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_185_65.jpg,185,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_103_60.jpg,103,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_361_8.jpg,361,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_383_84.jpg,383,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_82_45.jpg,82,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_284_42.jpg,284,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_265_33.jpg,265,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_103_100.jpg,103,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_54_316.jpg,54,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_174_203.jpg,174,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_54_60.jpg,54,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_318_217.jpg,318,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_188.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_320_66.jpg,320,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_185_200.jpg,185,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_274_128.jpg,274,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_232_129.jpg,232,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_70.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_100.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_255_60.jpg,255,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_43_154.jpg,43,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_242_39.jpg,242,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_84.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_0_188.jpg,0,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_53_53.jpg,53,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_286_117.jpg,286,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_30_22.jpg,30,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_144_3.jpg,144,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_94_87.jpg,94,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_282_254.jpg,282,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_33_78.jpg,33,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_188_170.jpg,188,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_65_36.jpg,65,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_191_252.jpg,191,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_265_44.jpg,265,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_112_90.jpg,112,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_57_4.jpg,57,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_262_138.jpg,262,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_21_81.jpg,21,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_282_30.jpg,282,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_132_134.jpg,132,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_248_136.jpg,248,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_71_82.jpg,71,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_82_48.jpg,82,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_383_166.jpg,383,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_26_147.jpg,26,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_18.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_213.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_271.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_282_42.jpg,282,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_176_129.jpg,176,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_53_42.jpg,53,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_361_36.jpg,361,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_53_51.jpg,53,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_174_181.jpg,174,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_112_15.jpg,112,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_269_116.jpg,269,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_127.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_166_48.jpg,166,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_65_29.jpg,65,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_55_114.jpg,55,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_269_162.jpg,269,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_251_130.jpg,251,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_344.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_232_20.jpg,232,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_174_1.jpg,174,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_200_100.jpg,200,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_106_102.jpg,106,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_155.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_311_23.jpg,311,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_274_55.jpg,274,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_282_326.jpg,282,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_174_125.jpg,174,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_112_69.jpg,112,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_115_3.jpg,115,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_318_134.jpg,318,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_26_112.jpg,26,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_165_44.jpg,165,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_138.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_269_11.jpg,269,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_157_167.jpg,157,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_132_52.jpg,132,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_132_7.jpg,132,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_170_154.jpg,170,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_318_158.jpg,318,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_383_85.jpg,383,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_46_138.jpg,46,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_270_153.jpg,270,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_187_65.jpg,187,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_235_50.jpg,235,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_295.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_21_109.jpg,21,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_92_49.jpg,92,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_284_92.jpg,284,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_320_45.jpg,320,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_103_138.jpg,103,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_115_133.jpg,115,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_269_128.jpg,269,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_300_271.jpg,300,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_251_176.jpg,251,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_185_3.jpg,185,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_94_159.jpg,94,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_44_22.jpg,44,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_455.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_131_76.jpg,131,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_204_147.jpg,204,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_165_101.jpg,165,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_131_16.jpg,131,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_284_44.jpg,284,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_53_74.jpg,53,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_53_104.jpg,53,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_204_111.jpg,204,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_242_46.jpg,242,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_57_34.jpg,57,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_300_93.jpg,300,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_128.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_263_8.jpg,263,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_354_43.jpg,354,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_188_172.jpg,188,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_116_134.jpg,116,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_166_170.jpg,166,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_103_9.jpg,103,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_226_203.jpg,226,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_174_129.jpg,174,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_54_328.jpg,54,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_165_108.jpg,165,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_119_71.jpg,119,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_174_250.jpg,174,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_350_68.jpg,350,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_82_33.jpg,82,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_125_110.jpg,125,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_83_23.jpg,83,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_0_173.jpg,0,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_188_108.jpg,188,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_176_77.jpg,176,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_43_38.jpg,43,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_357_114.jpg,357,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_176_234.jpg,176,Validation,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_352_109.jpg,352,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_117_127.jpg,117,Train,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_265_129.jpg,265,Test,0
data/tiles/nontumor_skin_subcutis_subcutis/nontumor_skin_subcutis_subcutis_ws_187_136.jpg,187,Test,0
